Price,Mileage,Make,Model,Automatic Transmission,Air Conditioner,Power Steering,Remote Control,Years_of_usage
-0.6864887041347225,0.9607497655122236,97,628,False,True,False,True,22
-0.8101209834819032,0.47197187961415965,79,75,True,True,False,True,23
0.8257874983508199,-0.6318352253054449,17,781,True,True,True,True,3
-1.2927837978930727,-0.32941235807272656,93,569,False,False,False,False,13
0.16356130247738038,0.4615923781459564,14,653,True,True,True,True,6
0.6701000129836908,-0.39266367411422687,50,497,True,True,True,False,3
0.7761662109271701,0.5791345343978761,73,193,True,True,True,True,15
0.16356130247738038,0.22841302505413297,49,289,False,False,False,False,14
0.8733828542154158,-1.135107004385946,77,160,True,True,True,True,3
-0.08381792538619677,0.518295597982422,96,274,True,True,True,True,21
-0.4551103808925272,0.22841302505413297,76,743,False,False,False,False,11
-0.5149143752702582,-0.493280488333439,16,182,True,True,True,False,8
-2.747433126466587,-0.2190837355999126,32,14,False,False,False,False,36
0.3530459710310225,0.19222305120439534,59,732,True,True,True,True,11
0.49037202601272184,0.21828069057632543,59,247,True,True,False,True,10
-0.14921392928653904,-0.18938913338749241,59,679,True,False,False,False,7
0.4237296634837519,0.2626608312575171,47,351,True,True,True,True,5
-0.3982248346640749,1.0142935987220154,18,535,False,True,True,True,7
-0.05244590252256877,0.19222305120439534,96,274,True,False,False,False,16
0.21389675589933435,0.22841302505413297,18,597,False,True,False,True,1
0.27779897591053637,0.3130207404224642,47,352,False,False,False,False,12
1.4213716098403488,-0.5762949749440192,4,137,True,True,True,True,2
-0.23045534733069786,0.24820759679351856,47,434,True,True,True,True,14
1.231886786973361,0.22841302505413297,96,274,True,True,True,True,1
0.25424416077825834,0.2674067563885912,47,352,True,True,True,True,12
0.49037202601272184,0.0758430262565068,82,311,False,False,False,False,6
-0.6445947922578225,0.6857695106544553,59,736,False,False,False,False,21
-1.2063798679888524,0.680840325766942,47,372,False,True,True,True,28
-0.7522948480408382,0.23341951133888814,23,536,False,False,True,False,21
-0.06280973245985053,-0.692672517600983,18,287,True,True,True,True,11
0.11095432620655528,-0.736711130244222,33,346,True,True,True,True,5
1.0859560079551998,0.2906210998398205,59,738,True,True,True,True,8
1.7926647013042656,-2.5633601657865306,20,213,True,True,True,True,0
-0.12700519984584457,0.2674067563885912,47,572,True,True,True,True,17
1.5056920555969706,-0.1518301040637179,59,738,True,True,True,True,4
0.46417038506821773,0.19222305120439534,47,347,True,True,True,True,8
1.9874372138028449,0.24331620240515744,5,92,True,True,True,True,5
1.197080483821654,0.06942767255587316,86,744,True,True,True,True,5
2.2724514584746816,-0.34157113667388234,73,316,True,True,True,True,4
0.24628560651805553,0.19222305120439534,47,351,False,False,False,False,11
0.11988864944110322,-0.19913465077611245,17,158,True,True,True,True,2
-0.8300517470627019,0.9918938533244692,38,356,False,False,False,False,10
0.15495666163042296,0.16505625762174025,18,287,True,True,True,True,8
-0.08381792538619677,0.4855537822120773,47,434,True,True,True,True,16
0.23020364595533288,0.42940109553527406,75,530,True,True,True,False,8
0.24628560651805553,0.19222305120439534,76,743,True,True,True,True,4
-1.178945195705432,0.7771145638907916,23,607,False,False,False,False,23
0.7243388240105868,0.24331620240515744,59,738,True,True,True,True,12
0.49037202601272184,-0.8906455838094354,68,82,True,True,True,True,2
0.541072361494802,0.22841302505413297,17,158,True,True,True,True,1
0.017630660626596305,0.7554743026459338,32,306,False,True,False,True,7
-0.1949422599287349,0.3130207404224642,17,777,False,False,False,False,12
1.1241864657054998,-1.0939128713225568,53,859,True,False,False,False,1
1.7926647013042656,-0.1518301040637179,97,787,True,True,True,True,2
0.5534102970510161,0.24331620240515744,47,347,True,False,False,False,5
0.9631136073104354,0.03634658547659419,86,611,True,True,True,True,8
-0.7905252054968863,0.27679404383061734,93,152,False,True,False,False,9
-0.2921587815555698,0.23341951133888814,23,528,False,False,False,False,16
0.14628804526647637,0.24331620240515744,86,384,False,False,False,False,14
-0.2921587815555698,0.47197187961415965,76,743,False,False,False,False,12
-0.46977626395871763,0.621237215379655,47,822,False,True,False,True,9
0.7243388240105868,0.4330591289132905,76,658,True,True,False,True,7
0.457526925868088,0.04310137846482237,32,87,True,True,True,True,9
0.2285831819789719,-0.2502273928016228,82,711,True,True,True,True,3
0.19569175907327682,0.3130207404224642,18,287,True,True,True,True,9
0.27779897591053637,-0.34157113667388234,18,618,True,True,True,True,3
-0.4551103808925272,0.5934795395816919,47,822,False,False,False,False,11
-1.8588458891570807,0.22841302505413297,47,372,False,False,False,False,26
-0.33081169217971784,0.2674067563885912,47,143,False,False,False,False,15
1.9323438989281525,0.008589090762040136,52,453,False,False,False,False,9
-0.03199058455349312,0.8755130684703747,71,53,True,True,True,True,16
1.2855019614352563,-0.10779057956635787,59,738,True,True,True,True,3
1.8626000273054508,-0.6318352253054449,73,411,True,True,True,True,3
0.9413199934930142,-0.1518301040637179,59,247,True,False,False,True,6
1.3918529528358794,-0.736711130244222,47,803,True,True,True,True,3
-0.24253755749723468,0.1308521990788766,59,732,True,True,True,True,14
1.0464293591783025,0.0758430262565068,59,738,True,True,False,False,7
1.1241864657054998,-0.10779057956635787,47,803,True,True,True,True,7
1.2855019614352563,0.0758430262565068,47,803,True,True,True,True,5
1.7926647013042656,0.04310137846482237,73,419,True,True,True,True,9
-0.6275737328902455,0.2674067563885912,81,707,False,False,False,False,13
1.8941134286410368,-0.3057682879095908,73,219,True,True,True,True,4
1.265684068953047,-4.070520617669888,47,349,False,False,False,False,1
0.6363027440675735,-0.2502273928016228,82,311,True,True,True,True,4
-1.050692937821255,0.6581754756456809,23,536,False,False,False,False,23
0.541072361494802,0.4580946968581784,77,491,False,False,False,False,10
1.0544426172673236,-0.2502273928016228,96,685,True,True,True,True,2
0.7243388240105868,0.5118802120434496,59,239,True,True,True,True,9
0.11095432620655528,-0.2502273928016228,82,548,False,True,True,True,2
1.7272685995642596,0.3555914771657227,52,453,True,True,False,True,8
0.7761662109271701,0.27679404383061734,82,514,True,True,True,True,6
-0.4551103808925272,0.4330591289132905,9,378,True,False,False,False,11
-0.21849705919813808,-0.043095190387881656,18,170,True,True,True,True,16
1.298529187604401,0.22841302505413297,17,785,True,True,True,True,0
-0.5303572788529498,0.2383870365492874,47,477,False,False,False,False,14
0.3530459710310225,0.47197187961415965,82,311,True,True,True,True,5
-0.4551103808925272,0.3596964728601161,93,152,False,True,False,True,5
0.12875503050007772,0.3758574549230524,75,532,True,False,False,False,8
-1.100314056271092,0.518295597982422,73,28,False,False,False,False,40
0.32352733644815407,-0.4778986993845151,68,82,True,True,True,True,3
1.5843235133308684,-1.393905758319574,84,541,False,False,False,False,1
-0.1949422599287349,0.518295597982422,52,453,True,False,False,False,28
-0.26708420748854905,0.6607339006223591,18,618,True,True,True,True,6
-3.2954097401024605,0.22841302505413297,32,14,False,False,False,False,45
0.017630660626596305,-0.035450535054776015,76,743,False,False,False,False,10
1.0859560079551998,0.22841302505413297,26,250,True,True,False,True,15
-0.08381792538619677,0.008589090762040136,76,808,False,False,False,False,10
0.3818356763322211,0.10698688609698521,75,532,True,False,False,False,8
0.5836957414184156,-0.8622720078759281,93,747,True,True,True,True,2
-0.4846289781061364,0.0758430262565068,18,535,False,False,False,False,7
0.8733828542154158,0.008589090762040136,96,685,True,True,True,True,5
1.7272685995642596,0.3346609282969492,52,252,False,False,False,False,8
0.7243388240105868,0.008589090762040136,47,483,True,True,False,True,9
-0.26708420748854905,0.30860325346284156,47,167,True,True,True,True,24
0.05586108076648872,0.3758574549230524,75,532,False,False,False,False,9
-0.2795540885990626,0.3346609282969492,12,376,False,False,False,False,4
0.5223171472073594,0.22841302505413297,47,352,False,False,False,False,10
0.38892338111498803,0.15948134742001543,47,351,True,True,True,True,4
0.5534102970510161,0.518295597982422,68,882,True,True,True,True,2
0.5286024670472745,-0.2502273928016228,17,779,True,True,True,True,2
0.9457114276317675,0.41455565843459324,77,491,True,True,True,True,6
0.5159977604638224,0.029519548115749795,96,876,True,False,False,True,6
0.11095432620655528,0.5246471484943671,77,160,False,False,False,False,10
-1.003097737412599,0.518295597982422,77,818,False,False,False,True,27
0.5348540853145477,0.0758430262565068,59,247,True,True,False,True,8
0.3530459710310225,0.17606210323971178,93,254,True,True,True,False,6
0.5534102970510161,0.0758430262565068,45,257,True,True,True,True,11
-0.21849705919813808,-0.2718673605679753,60,460,False,False,False,False,2
0.3530459710310225,-0.005755817706821609,59,679,False,False,False,False,9
0.30848295017393645,0.24331620240515744,47,352,False,False,False,False,12
0.14628804526647637,0.04978544007765932,59,679,False,False,False,False,10
-0.49967334496775373,0.518295597982422,30,332,False,True,True,True,9
-0.3177844878443175,0.7098601555668799,47,572,False,False,False,False,16
-0.5179866357870936,0.23341951133888814,90,777,False,False,False,False,12
-0.37079009782267874,0.5118802120434496,23,528,False,False,False,False,20
-1.2063798679888524,0.22841302505413297,59,645,False,False,False,False,24
0.6132143834751462,0.3346609282969492,77,491,True,True,True,True,10
0.11095432620655528,-0.3678842641471572,59,510,True,False,False,False,11
-0.21849705919813808,-0.2718673605679753,76,743,False,False,False,False,12
-1.075239536131811,-0.1518301040637179,90,134,False,False,False,False,14
-0.00196515029399663,0.3260926862072211,47,352,True,True,False,True,13
-0.12700519984584457,-1.0939128713225568,93,693,False,True,True,True,2
0.16356130247738038,0.3993567276386927,97,363,False,True,False,True,17
1.1612030516558118,0.1008784889839942,59,738,True,True,True,True,7
0.3959682596773512,-0.06659431890540808,38,357,True,True,True,True,5
-7.371676575111726,0.22841302505413297,76,743,True,True,True,True,0
0.8257874983508199,-0.35396601817421836,68,99,True,True,True,True,3
0.16356130247738038,0.3346609282969492,47,145,True,False,False,False,9
1.1465371409174294,-0.043095190387881656,59,738,True,True,True,True,5
0.24628560651805553,0.46853076457186876,18,618,True,True,True,True,2
-0.9800094454036711,0.41455565843459324,90,136,True,True,False,True,17
0.18058238669406496,0.24331620240515744,18,287,True,True,True,True,8
0.9631136073104354,-1.621554270676858,82,576,True,True,True,True,2
0.47734480712150085,0.2906210998398205,59,510,True,True,True,True,8
0.9631136073104354,-7.273194512012782,68,82,True,True,True,True,0
0.05586108076648872,0.19222305120439534,50,494,True,True,True,True,5
0.4099315866595338,-0.692672517600983,17,158,True,True,True,True,1
-0.7905252054968863,0.6733744366009199,86,609,False,False,False,False,27
-0.0421733848879893,0.5433311834636297,96,274,False,False,False,False,17
1.0055155315885798,0.04310137846482237,77,491,True,False,False,False,7
-0.1949422599287349,0.7771145638907916,86,609,False,False,False,False,25
-0.6794010122779018,0.21828069057632543,38,356,False,True,True,True,11
0.11095432620655528,0.04310137846482237,20,201,True,True,True,True,6
0.07451625312173596,0.3389023026670439,47,352,True,True,False,True,9
-1.3541621335499192,0.47539454364773986,90,134,False,False,False,False,14
0.29324189994797645,-0.692672517600983,76,743,True,True,True,True,4
1.834309301307302,0.22841302505413297,59,738,True,True,True,True,0
-0.6107975886593954,0.518295597982422,18,170,False,False,False,False,17
0.6701000129836908,0.3260926862072211,79,90,True,True,True,True,6
1.5843235133308684,-0.736711130244222,59,738,True,True,True,True,2
-1.003097737412599,0.21828069057632543,47,162,False,False,False,False,13
0.7243388240105868,0.24331620240515744,96,274,True,True,True,True,5
1.0859560079551998,-1.536328742862082,82,311,True,True,True,True,1
0.45084539510437893,-0.13384807709054844,47,351,True,True,True,True,6
0.5159977604638224,-0.92033926496972,76,743,True,True,True,True,1
0.7243388240105868,-0.07462361604668194,68,882,True,True,True,True,3
-0.4846289781061364,0.39549976799700604,38,356,False,True,True,True,7
1.0859560079551998,0.008589090762040136,59,738,True,True,True,True,7
0.27779897591053637,-0.027896350069279582,18,618,False,False,False,False,9
0.29324189994797645,0.15385731886679363,75,530,True,False,False,False,9
-0.8300517470627019,0.518295597982422,82,548,False,False,False,False,14
0.6701000129836908,-0.9514819090171508,96,181,False,False,False,False,2
0.23020364595533288,-0.1518301040637179,59,679,True,False,False,False,9
0.14628804526647637,0.04310137846482237,96,274,True,True,True,True,20
-0.6618680238778547,0.37983456908772856,84,273,False,False,False,False,18
0.18900064406062128,-0.2502273928016228,82,711,True,True,True,True,8
-0.5303572788529498,0.18149467477923115,12,376,False,False,False,False,4
1.197080483821654,-4.468091339489503,38,268,False,False,False,False,0
1.1538931560322219,-0.030273825095244115,20,214,True,False,False,False,4
0.23020364595533288,-0.5090421032914749,18,618,True,True,True,True,2
0.5896595604114215,-0.3057682879095908,47,348,False,False,False,False,5
0.14628804526647637,0.7051142127928641,59,239,True,True,True,True,13
1.2855019614352563,0.1190310681944291,98,864,False,False,False,False,8
1.6579853598326462,0.41455565843459324,52,453,False,False,False,False,9
3.274300621571633,-1.9787047300737108,73,139,True,True,True,True,2
-0.10521161047123721,0.3346609282969492,47,822,False,False,False,False,8
0.6014964547711626,-1.393905758319574,76,743,True,True,True,True,1
1.4893087689166502,0.09471107319779264,73,118,True,True,True,True,3
0.47734480712150085,0.0758430262565068,68,82,True,True,True,True,3
-0.21849705919813808,0.518295597982422,82,392,True,True,True,True,13
1.8941134286410368,0.22841302505413297,86,520,True,True,True,True,1
-1.263265275417694,0.45104130786649516,65,65,False,False,False,False,12
0.07451625312173596,-0.2829688166244415,12,376,False,True,True,True,1
-0.9573694964564349,0.6556067552099584,23,535,False,False,False,False,23
-0.08381792538619677,-0.2502273928016228,12,376,False,True,True,True,3
-2.1312207893124713,0.0758430262565068,32,721,False,False,False,False,29
1.5056920555969706,-0.43385958016031695,86,612,True,True,True,True,2
-0.8300517470627019,0.5877801634520995,23,607,False,True,True,True,23
1.6815401971729866,0.3346609282969492,79,86,True,True,True,True,4
0.0369025595082051,0.09471107319779264,24,770,False,False,False,False,16
-0.0421733848879893,0.04310137846482237,17,158,True,True,True,True,3
2.0052379398385236,-0.5942767486228396,73,192,True,True,True,True,4
-2.0714172551624923,0.22841302505413297,60,604,False,False,False,False,41
0.017630660626596305,0.24331620240515744,96,876,True,True,True,False,15
-2.3315830443072376,0.680840325766942,60,37,False,False,False,False,30
0.4237296634837519,0.19222305120439534,59,239,False,False,False,False,13
-0.06280973245985053,-0.06659431890540808,18,597,False,False,False,False,2
0.9146182683109882,0.3555914771657227,73,192,True,False,False,False,15
-0.4263207111376993,0.5554901357713,75,530,False,False,False,False,22
0.3530459710310225,0.10698688609698521,86,384,True,True,True,True,13
-0.7152783561163992,0.2674067563885912,18,597,False,True,False,False,4
0.27779897591053637,-0.13384807709054844,22,331,True,True,True,True,5
0.24628560651805553,0.24331620240515744,59,679,True,True,False,True,9
0.7243388240105868,0.04978544007765932,76,658,True,True,True,True,5
-0.5303572788529498,0.6607339006223591,75,533,False,False,False,False,18
-2.0714172551624923,0.22841302505413297,60,39,False,False,False,False,14
1.3304743263053929,0.3346609282969492,52,838,True,True,True,True,12
0.8257874983508199,-0.3174808554732982,82,311,True,True,True,True,4
0.9631136073104354,-0.8351061393601242,76,719,True,True,True,True,0
0.4168510365228459,-0.5417832471575219,18,618,True,True,True,True,2
0.7761662109271701,-0.20406377856913477,96,274,True,False,False,True,6
0.7029451192972286,-0.5942767486228396,79,57,True,True,True,True,2
0.9631136073104354,0.3346609282969492,47,803,True,True,True,True,7
0.07451625312173596,0.2906210998398205,47,167,True,True,True,True,17
0.9631136073104354,0.3758574549230524,59,738,False,False,False,False,9
1.1792797632215195,-0.5090421032914749,59,871,True,True,True,True,2
1.0464293591783025,-0.14277577237901926,59,452,True,True,True,True,4
0.45084539510437893,0.19222305120439534,77,491,False,False,False,False,10
0.05586108076648872,0.7330745834522058,96,274,True,True,False,False,15
-0.3177844878443175,-1.0939128713225568,38,354,False,True,True,True,10
-0.7905252054968863,0.008589090762040136,24,770,False,False,False,False,24
-0.08381792538619677,0.2383870365492874,82,711,False,False,False,False,8
-0.3177844878443175,0.3758574549230524,82,548,False,False,False,False,8
-0.8101209834819032,0.15948134742001543,90,134,False,False,False,False,16
1.265684068953047,-0.36660635389754154,20,214,True,True,True,True,2
0.8257874983508199,-0.2502273928016228,76,658,True,True,True,True,6
-0.7522948480408382,0.5021345954604646,47,822,False,False,False,False,17
1.0859560079551998,-0.493280488333439,43,468,False,False,False,False,2
-1.3861071146943937,0.6075092456431685,24,584,True,False,False,False,26
1.0859560079551998,-0.5090421032914749,32,789,True,True,True,True,3
1.0859560079551998,0.022618704313529837,18,364,True,True,True,True,4
1.1241864657054998,0.13668167252668967,59,738,True,False,False,False,6
-0.2921587815555698,0.9005487065606887,23,528,True,True,True,True,21
1.558697761982327,-1.0187330076746834,84,541,True,True,True,True,3
0.9191112386693987,-7.273194512012782,93,178,False,False,False,False,0
-0.3982248346640749,0.3130207404224642,47,572,True,True,True,True,21
-0.3177844878443175,0.2996754957413364,76,743,True,True,True,False,11
0.27779897591053637,-0.10779057956635787,76,743,True,True,True,True,3
0.27779897591053637,0.4889045793279831,76,743,True,True,False,True,7
1.0055155315885798,-0.4156807135176551,17,777,False,False,False,False,2
-1.6143292619099336,0.6607339006223591,79,89,False,False,False,False,41
-3.4751323602875175,0.029519548115749795,96,234,True,True,True,True,5
1.8941134286410368,-0.9842222130416148,73,192,True,True,True,True,6
0.19735855506405187,-0.10779057956635787,59,679,True,False,False,False,11
-0.4121881449233504,0.3130207404224642,17,777,False,False,False,False,14
-0.2232656665795661,-0.013050999286056105,76,743,False,False,False,False,6
1.3178011077232175,-2.1014673956620826,96,274,True,True,True,True,1
0.46417038506821773,-0.10779057956635787,91,791,True,True,False,True,8
1.197080483821654,-2.0639188637394787,68,99,True,True,True,True,0
3.6037525633980136,-0.8622720078759281,80,243,True,True,False,True,2
3.5104287558145737,-2.8631378092206323,5,855,True,True,True,True,0
1.5056920555969706,0.17606210323971178,47,805,True,True,True,True,2
0.8733828542154158,-0.6318352253054449,17,781,True,True,True,True,2
0.7761662109271701,0.13668167252668967,82,514,True,True,True,True,5
0.5223171472073594,-0.36660635389754154,17,779,True,True,True,True,2
0.4305679464068515,-0.36660635389754154,18,618,True,True,True,True,2
1.8941134286410368,-1.2775353073373372,5,80,True,True,True,True,2
1.1316843983882787,-1.8362976983651134,68,882,True,True,True,True,0
0.9010345299063917,0.19222305120439534,82,576,True,True,True,True,4
-0.9133672606837717,0.33039118350864305,45,257,True,False,False,False,32
-0.3982248346640749,0.18688140167361753,38,356,True,True,True,True,9
-0.2547462849885679,0.13668167252668967,68,72,True,False,False,False,11
0.8257874983508199,-0.9842222130416148,76,719,True,True,True,True,1
0.19735855506405187,0.8183112235007607,86,384,True,False,False,False,14
-0.3177844878443175,0.24820759679351856,59,636,False,False,False,False,16
0.7761662109271701,0.08848348713860928,96,274,False,False,False,False,10
0.19735855506405187,0.4855537822120773,79,90,True,False,False,False,11
0.5159977604638224,0.1190310681944291,32,789,True,True,True,True,5
0.2621487583967985,0.3346609282969492,76,719,True,True,True,True,9
0.19735855506405187,0.09471107319779264,17,158,True,True,True,True,4
-0.02592332069003183,0.19222305120439534,18,618,True,True,True,True,5
-0.4551103808925272,0.6607339006223591,82,548,False,False,False,False,8
-1.1521412588526496,0.7364850624214188,23,539,False,False,False,False,25
-0.7712533384710011,0.8122986823625097,23,607,False,False,False,False,19
0.23020364595533288,0.45104130786649516,59,239,False,False,False,False,14
0.6132143834751462,0.2674067563885912,59,245,True,False,True,True,6
1.6579853598326462,-3.005417347329919,74,269,True,True,True,True,1
0.4237296634837519,-0.17979016849418192,47,351,True,False,False,False,4
-0.4551103808925272,0.41455565843459324,12,376,False,True,True,True,10
-1.2063798679888524,0.253061794189361,32,723,False,False,False,False,23
0.11095432620655528,0.30860325346284156,82,548,True,True,True,True,3
-0.7152783561163992,0.518295597982422,23,535,False,False,False,False,18
0.18058238669406496,-0.379502061977982,76,743,True,True,True,True,2
